"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,23.41667,1.5,0.0128,214.0975,0,0,2,12,1,5
1,0,47,2.4,0.006584255,313.3525,1,0,1,84,0,10
1,0,44.5,3.2,0.01795825,59.19417,1,0,1,36,1,13
1,3,43.25,5.1,0.1696612,175.9975,1,0,3,15,1,27
1,2,41.83333,7.1195,0.09599761,129.3933,0,0,1,264,1,6
1,0,35.25,6,0.01055514,2291.174,0,0,1,36,1,0
1,1,43.25,3.95,0.0003037975,0,1,0,3,9,1,4
1,5,41.5,4,0.08315605,263.3275,0,0,0,67,1,4
1,5,24.91667,3.3,0.23063,461.26,1,0,1,75,1,23
1,0,40.5,2.7,0.04952431,210.2283,1,0,0,120,1,10
0,0,46.16667,2.6,0.0004615385,0,0,0,3,55,1,7
1,0,21.58333,5.6,0.08529589,166.2383,0,0,0,26,1,4
1,0,29.41667,5.3726,0.04264756,145.3792,0,0,0,12,1,0
1,0,71.83334,7.701,0.06251058,112.9167,0,0,1,24,1,7
1,0,24.5,3,0.05955571,138.7133,1,0,1,14,1,6
1,0,30.25,2.15,0.04245641,110.3033,0,0,2,3,1,4
1,0,24.33333,3.9,0.09410384,54.64667,0,0,2,30,1,2
1,0,30.08333,3.67,0.001798365,4.583333,1,0,1,102,1,3
0,0,21.41667,6.5,0.0001846154,0,1,0,0,131,1,6
1,0,41.08333,2.56,0.0055,320.5167,0,0,0,11,1,4
1,0,48.91667,3.5,0.067888,197.9233,0,0,0,48,0,9
1,0,25.33333,3.24,0.02563117,68.87083,0,0,0,8,1,8
1,0,25.33333,4.7,0.1110255,148.26,1,0,0,91,1,19
1,0,19.83333,2.938,0.02812798,68.53333,0,0,0,49,1,0
0,1,56.75,2.475,0.006669308,0,0,0,1,12,0,18
1,0,30.25,1.7,0.0003846154,74.72667,0,0,0,114,0,7
0,0,32.33333,2.5,0.00048,0,0,0,1,7,1,0
1,1,26.5,3,0.03591921,121.5558,1,0,0,12,1,4
1,0,34.33333,6,0.017262,494.8875,0,0,1,100,1,3
1,0,74.16666,2.6,0.01688936,68.87083,1,0,0,27,1,16
1,0,23.58333,6.3,0.04065079,58.99083,0,0,4,14,1,7
1,0,48.91667,2.5,0.00048,241.4233,0,0,0,18,0,3
0,1,34.66667,2.51,0.0003636364,0,0,0,1,19,0,9
1,0,31.5,5.905,0.0251939,129.4167,0,0,1,49,1,3
1,1,36.16667,2.45,0.01210897,142.5142,0,0,1,180,1,0
1,3,32.41667,2.06,0.1672143,390.1667,0,0,0,10,0,0
1,0,31.25,2,0.02505764,38.0625,1,1,2,14,0,26
1,0,26.66667,2.2,0.05026682,91.98917,0,0,0,42,1,8
1,0,0.5833333,4.6,8e-04,173.0233,0,0,0,150,0,3
0,2,21.75,3.5,0.090862,0,0,0,1,72,1,9
1,0,30.25,2.4,0.03532235,0,0,0,1,11,1,11
1,0,43.5,2.8,0.1980021,461.9217,0,0,0,18,1,3
1,2,29.58333,2,0.0004615385,121.3367,1,0,2,96,1,2
1,0,45.08333,3.9,0.0501734,294.58,1,0,0,120,1,10
1,0,37.16667,2.8896,0.0118375,37.71333,0,0,0,10,1,0
1,0,25.41667,2.7,0.03458607,80.45084,1,0,0,17,1,8
1,0,28.83333,4,0.115781,78.87417,0,0,0,7,1,10
1,0,40.91667,9.9999,0.03099,635.0508,1,0,3,12,1,17
0,0,32,2.16,5e-04,0,0,0,1,11,0,8
1,0,46.16667,2.6,0.005216942,9.854167,1,0,0,61,1,13
0,0,21.91667,1.85,0.2326392,0,1,0,1,168,1,4
1,0,36.25,3.15,0.05726571,150.1767,0,0,1,53,0,13
0,3,23.83333,1.56,0.3860019,520.3417,0,0,1,12,0,4
1,0,30.16667,2.4,0.1816442,469.2475,0,0,2,14,1,6
1,0,27.83333,2,0.1700255,100.1433,0,0,1,12,1,5
1,1,29.16667,2.58,0.1680209,361.1617,0,0,1,6,1,0
1,0,33.83333,3.5,0.02189943,150.1767,0,1,0,128,0,8
1,0,29.33333,2.3,0.05966339,76.24416,0,0,2,66,1,14
0,0,47.58333,4.65,0.0003636364,0,1,0,3,5,1,11
1,0,32.66667,3.12,0.09483,474.15,0,0,0,56,1,3
1,0,31.33333,2,0.04216182,77.04667,0,0,2,17,1,18
1,6,62.91667,1.32,0.03875531,42.63083,0,0,2,6,1,2
0,1,21.58333,1.5548,0.0007718034,0,0,0,1,4,1,11
1,0,54.66667,7.29,0.1065361,102.9767,0,0,0,78,0,5
1,11,47.75,2.6372,0.006635826,13.91667,1,0,0,4,1,10
1,3,46.33333,4.6,0.008841666,641.4216,1,0,2,30,1,3
1,0,33.66667,2.1,0.0449081,59.85417,0,0,1,156,1,11
1,0,46.91667,3.1475,0.03101882,87.63667,0,0,2,19,1,0
1,1,54.08333,2.5,0.009122,18.25417,0,0,2,102,0,2
1,0,25.25,2.9,0.03124,209.8442,0,0,0,276,1,6
0,0,61.08333,3.05,0.03697246,0,1,0,3,252,0,0
1,0,29.16667,2.45,0.05493143,159.595,0,0,2,24,1,21
0,0,37.58333,3,0.054018,0,0,0,2,60,1,7
1,0,26.08333,3.8,0.05987158,250.5208,0,0,0,52,1,6
1,0,42.75,4.56,0.09166333,343.6542,0,0,0,48,1,11
1,0,23.58333,2.76,0.01036232,58.99083,0,0,0,14,1,1
1,0,20.5,2.535,0.038431,0,0,0,2,23,1,9
0,7,40.91667,3.5,0.0003705076,0,0,0,0,2,1,14
1,11,35.16667,1.68,0.0003125,0,0,0,0,2,0,2
0,0,44.25,1.32,0.0006091371,42.63083,1,0,1,228,1,6
1,0,42,3.836,0.0003076923,332.2392,0,0,3,18,1,3
0,0,24.25,1.8,0.0005882353,0,1,0,0,151,1,11
1,1,24.5,2.7,0.05955571,474.5,0,0,0,43,1,14
0,0,25.08333,7.5,0.04870107,0,0,0,0,300,1,8
1,0,34.58333,2.5,0.02910716,127.3725,0,0,1,31,1,23
1,0,24.66667,3.2,0.1754246,238.3275,0,0,1,88,1,5
1,0,36.91667,8,0.04667138,311.1425,0,0,0,60,1,7
1,0,43.08333,7.8,0.04216182,43.03917,1,0,2,17,1,16
1,0,31.16667,2.45,0.0289768,111.8183,1,0,1,24,1,0
1,0,30.16667,3.1,0.062629,469.2475,1,0,2,40,1,15
1,0,46.25,2,0.2685167,10.58333,1,0,0,76,1,11
0,11,30.33333,3.6,0.0003333333,114.8158,0,0,0,108,1,16
0,0,28,2.7,0.04462218,0,0,0,0,228,0,0
1,0,51.66667,3,0.003142857,179.7658,1,0,1,121,1,9
1,7,41.83333,2.7161,0.1501082,215.4392,0,0,3,84,1,7
1,0,34,4.7232,0.02165545,84.9025,1,0,1,60,0,0
1,0,25.16667,1.8,8e-04,80.055,0,0,0,48,0,1
1,0,25.41667,1.6417,0.3715959,508.2908,0,0,0,19,1,9
0,0,20.5,2.19,0.3406356,111.6925,0,0,0,59,1,0
1,0,27.75,2.2,0.06938273,127.1183,0,0,2,229,1,1
1,0,28.16667,3.35,0.04091464,199.3692,1,0,0,18,1,2
1,0,46.33333,1.6,0.0004615385,61.7425,0,0,0,162,1,11
1,0,20.33333,1.6752,0.006669308,245.3308,1,1,3,10,1,0
1,0,30.75,2.8725,0.005848564,13.33333,1,0,0,38,1,9
1,0,28.41667,2.6,0.04884167,149.545,0,1,0,21,1,2
1,0,33.75,2.9,5e-04,0,1,0,2,27,1,20
1,0,25.08333,4,0.03709175,20.47917,0,0,2,2,1,0
1,0,23.58333,1.9,0.02667368,41.81667,0,0,1,18,1,9
1,0,39.33333,2.95,0.000375,118.7133,1,0,0,230,1,7
1,0,21.58333,3.12,0.0002758621,225.4592,0,0,1,10,0,5
1,0,35,4.1125,0.08052638,101.2008,1,0,1,37,0,28
1,0,46,6,0.05482528,0,1,0,2,144,1,20
1,0,25.33333,2,0.006652,111.8183,0,0,2,64,1,5
1,0,28.16667,3.38,0.008949417,37.58333,1,0,2,26,1,2
1,0,33.66667,3.5,0.002742857,20.25,0,0,2,12,1,16
1,0,74.16666,2.6,0.01688936,12.08333,1,0,4,180,1,10
0,11,28.25,2,0.0003428572,37.97417,0,0,0,14,0,27
0,1,31,4.0104,0.000299222,0,0,0,0,42,1,11
1,0,28.25,5.9,0.07661206,248.9058,1,0,0,28,1,10
0,0,46.25,5.4,0.0007058823,0,1,0,1,204,1,7
1,0,29.5,6.2,0.1067854,249.1658,0,0,0,50,1,14
1,0,21.16667,2.4,0.01558974,201.5825,1,0,0,2,1,6
1,0,46.91667,3.4,0.0219424,87.63667,0,0,0,7,1,0
1,1,27.08333,2.08,0.1174231,203.3667,0,0,1,5,0,6
1,0,21.66667,2.5,0.0002352941,105.125,1,0,0,25,1,0
1,0,23.66667,1.78,0.004863637,50.17833,0,0,0,12,1,4
0,0,59,2.1,0.0003428572,0,0,0,0,365,1,5
1,0,30.25,2.15,4e-04,56.69417,1,0,0,28,1,6
1,1,34.83333,3.2,0.06567625,175.1367,1,0,2,25,0,8
0,4,37.5,1.8,0.0004615385,0,0,0,0,40,1,9
0,0,39.33333,3.4,0.1596997,0,0,0,1,18,0,7
1,0,24.41667,2.32,0.1166047,33.57083,0,0,0,3,1,8
1,0,31.25,2.3204,0.1011433,51.645,1,0,0,62,1,13
1,1,41.16667,4.74,0.0002531646,108.9775,1,0,2,12,1,10
1,0,29.83333,2.8,0.0509016,80.45084,1,0,0,72,1,19
1,0,35.91667,4.2,0.002619048,198.0233,1,0,4,59,1,12
1,0,32.33333,6.3,0.08876603,240.2775,0,1,4,180,1,9
0,0,25.83333,3.5,0.0007272727,0,0,0,0,63,1,5
0,0,33.08333,4.3,0.0007058823,0,0,0,1,12,1,18
1,0,63.5,6.4532,0.2131486,310.8417,1,0,0,42,1,9
0,1,21.91667,3,0.004701667,0,0,0,1,8,1,7
1,0,61.16667,1.75,0.0457034,190.4308,0,0,0,6,1,3
1,0,28.58333,4.2,0.0006666667,135.1842,0,0,0,3,0,6
1,0,30.16667,2.19,0.4874438,17.17167,0,0,0,12,1,1
0,0,23.83333,2.13,0.0001522843,0,0,1,1,6,1,3
0,2,24.83333,2.007,0.1720774,0,0,0,1,18,1,9
1,0,25.66667,2.42,0.02147727,38.70833,1,0,0,56,1,7
0,0,41.08333,2.8,0.1110255,6.145833,1,0,2,18,0,1
1,0,40.75,2.385,0.03113791,332.7042,1,1,0,168,1,1
1,1,53.58333,9.9999,0.0998702,832.2433,1,0,3,68,1,9
0,0,25.33333,1.95,0.0006153846,0,0,0,0,93,0,1
1,0,34.83333,2.8,0.04662429,108.6233,1,0,0,12,1,13
0,0,33.08333,4,0.2564355,26,1,0,0,51,1,4
1,0,34.91667,2.1,0.1270335,103.3283,0,0,2,49,1,16
0,0,38.58333,2.4752,0.1139598,0,0,0,2,120,0,0
1,0,18.75,1.968,0.06387195,103.9167,0,0,0,3,1,0
1,0,31,3,0.000299222,401.93,0,0,0,6,1,2
1,0,29.08333,4.58,0.03251895,102.9767,0,0,2,30,1,1
0,0,33.75,1.8,0.0004285714,0,1,0,0,12,1,7
1,4,23,3.625,0.0007019597,0,0,0,1,42,0,6
1,0,21.91667,2.2593,0.06498916,276.9842,1,0,1,6,1,13
1,1,26.41667,3.5,0.1319654,384.8992,1,0,2,8,1,0
0,4,40.33333,9.9999,0.2090833,129.3333,1,0,4,72,1,21
1,0,23.75,1.5678,0.0007654037,0,0,0,1,6,1,4
1,0,37.58333,1.98,0.0007142857,4.583333,1,1,3,120,1,13
1,0,46.5,5.8,0.02724,210.6475,1,0,0,9,1,7
0,0,37.33333,2.7,0.0004444444,198.5483,1,0,1,14,1,7
1,0,26.16667,5.5,0.0012,0,0,0,1,18,1,0
0,0,34.08333,3.5,0.06167429,0,1,0,0,36,1,11
0,0,33.75,1.8,0.0006666667,0,1,0,0,11,1,14
1,0,27.33333,3,0.0801425,153.7267,1,0,0,6,1,2
0,0,39.75,4,3e-04,0,0,0,1,70,1,1
0,0,23.25,2.25,0.0005333333,0,0,0,3,12,1,4
1,0,46.25,1.2,0.00685,0,1,0,0,81,1,7
1,2,28.16667,2.6,0.01830487,58.99083,1,0,2,14,1,3
0,0,25.33333,1.5548,8e-04,0,0,0,0,8,1,0
1,0,25.33333,4.14,0.1966748,344.1808,1,0,0,12,1,18
0,0,0.1666667,3.24,0.0001200012,0,1,0,3,8,0,0
0,0,36.58333,2.22,0.0005405406,0,1,0,2,2,1,0
0,2,34.83333,1.5,0.000244898,0,0,0,0,408,1,0
1,0,22.41667,8,0.04575044,0,0,0,0,42,1,12
0,0,28.33333,5.1,0.0003636364,0,0,0,0,36,1,0
0,0,50,2.5,0.0723855,0,0,0,0,62,1,18
1,0,35.58333,2.205,0.0519919,80.86833,1,0,2,4,1,10
1,1,35.83333,2.2,0.071715,143.3467,1,0,0,27,1,18
1,0,22,2.7,0.02130902,90.06333,0,0,0,15,1,8
1,0,30.83333,4.3,0.0002758621,264.9658,1,0,1,5,1,2
0,5,27.66667,2.12,0.007026666,0,1,0,1,120,1,16
1,0,34.5,6.2,0.0005581395,131.8783,0,0,0,60,1,11
1,0,35.5,2.5,0.0509016,63.91667,0,0,1,36,1,2
0,4,26.08333,2,0.142851,0,0,0,1,209,0,10
1,0,28.33333,2.4,0.04364769,141.6883,0,1,2,49,1,11
1,0,45,4.03,0.04091464,500.6158,0,0,0,3,1,1
0,0,44.91667,3,0.007138088,0,1,0,0,12,1,0
1,1,24.91667,2.9,0.05783512,179.7708,1,0,0,151,1,7
1,0,32.75,1.99,0.1037453,229.4933,1,0,1,6,1,5
1,0,56.91667,4.55,0.01661133,169.0575,1,0,1,64,1,9
1,0,28.91667,5,0.3822785,875.8884,1,1,1,3,1,3
0,0,26.16667,2.16,0.0005555556,0,1,0,0,60,0,2
1,0,26.58333,2.45,0.07969773,119,0,0,0,8,1,3
1,0,20.41667,2.2375,0.07283182,93.91917,0,0,0,27,1,1
0,2,40,2.68,0.1430284,0,0,0,0,72,1,0
1,0,28.16667,1.9,0.1059958,167.8267,1,0,1,108,1,1
1,0,31.16667,5.5,0.1235615,205.9358,1,0,1,42,1,6
1,0,32.08333,2.16,0.1151311,258.8783,0,0,0,19,0,0
1,0,26,7,0.221529,1292.003,0,0,0,120,1,8
0,0,36.91667,2.6,0.0004210526,0,1,0,1,54,0,14
1,0,43.83333,3.25,0.05890216,159.36,0,0,2,109,1,6
1,0,28.25,2.585,0.054492,248.9058,0,0,0,8,1,10
1,0,49.16667,5.2,0.01664154,32.66667,0,0,1,15,1,19
1,0,24.16667,3.25,0.09045292,347.9483,0,0,0,4,1,5
1,0,57.58333,4.1,0.08191958,163.8392,1,0,0,25,1,2
1,0,32.58333,3.86,0.0003108808,831.7317,0,0,1,7,0,4
0,0,56.75,3.7,0.03311243,0,1,0,1,6,1,5
0,1,29.25,4.467,0.02146354,0,1,1,0,63,1,5
1,0,33.08333,4,0.02130902,0,1,0,2,12,1,4
1,0,22.91667,4.8,0.05806896,232.2758,1,0,0,2,1,0
1,0,61,6.8,0.2685167,335.5625,1,0,0,38,1,5
1,0,54.41667,1.5,0.01661133,20.18083,0,0,0,24,1,1
1,0,25.66667,1.8504,0.03244491,148.3725,0,0,3,14,1,0
1,1,30.33333,2.9,0.0004026846,119,0,0,0,276,1,0
1,0,27.08333,2.1,0.0007941761,69.0325,1,0,0,51,1,12
1,0,54.41667,3.5,0.04514543,470.9733,1,0,2,113,1,13
0,0,24.16667,2.7885,0.0004303389,0,1,0,1,4,1,0
1,0,28.08333,4.5,0.1840382,523.125,1,0,0,18,1,13
0,0,40.5,2.8,0.1608053,0,0,0,0,24,1,7
1,3,39.58333,2.16,0.0004285714,36.33333,0,0,3,100,0,2
1,0,39.33333,2.6796,0.1075816,391.4175,0,0,2,36,1,2
1,0,38.33333,10.032,0.03137474,84.39083,1,0,2,134,1,3
0,0,32.83333,2.4,0.04983472,0,0,1,2,72,1,0
1,0,32.41667,2.7,0.1686141,379.2983,1,0,0,2,1,0
1,0,25.16667,2.5,0.1137675,0,0,0,1,1,1,29
1,0,38.16667,3.2,0.1495691,398.8508,1,0,2,99,1,9
0,0,32.16667,4.8,0.023269,38.365,1,0,2,12,1,21
1,0,30.91667,2.6,0.2200399,423.1267,0,0,1,94,1,5
0,0,29.75,1.7,0.0007058823,0,0,0,1,60,1,0
1,1,48.91667,2.77,0.09670267,100.3367,1,0,2,120,0,3
1,0,29,2.45,0.0714951,258.1667,1,0,3,24,1,2
1,0,28.91667,3.4,0.009285714,0.9166667,0,0,0,28,0,0
1,0,32.91667,2.5,0.2456279,512.0125,1,0,1,12,1,9
1,0,39.66667,2.8,0.1275373,318.51,0,0,0,50,1,9
1,0,26.83333,3.15,0.05726571,189.6842,0,0,0,6,1,13
0,2,27.25,2.6,0.06670286,0,0,0,0,6,0,2
0,0,19.58333,1.8,0.0003846154,0,0,0,0,12,1,5
1,0,51.25,5.3,0.04344189,191.7017,0,0,1,10,1,9
1,0,25.08333,2.1,0.0229845,37.97417,0,0,0,26,1,17
1,1,34.83333,4.1,0.115781,395.585,1,0,2,41,1,0
1,4,24.16667,4,0.0004303389,204.5367,0,0,0,4,1,32
1,0,41.66667,1.6,0.00297809,148.3725,1,0,3,9,1,5
1,2,27.25,4.4,0.04042523,148.0592,1,0,2,24,1,8
1,0,33.08333,3.5,0.1342037,70.285,1,1,1,48,1,20
0,0,39.16667,1.5344,0.004301356,0,0,0,3,84,1,4
1,0,19.58333,2.1,0.101359,0,1,0,0,38,1,2
1,0,22.58333,2.25,0.01111111,20.08333,0,0,0,12,1,4
1,0,25.58333,3,0.006522581,0,1,0,1,7,1,6
1,0,35.25,3.7,0.1221516,0,1,0,2,12,1,15
0,0,51.91667,3.4,0.0003529412,0,0,0,0,12,0,6
1,0,74.16666,3.9,0.01688936,474.065,1,0,0,12,1,10
1,4,38.25,4.8,0.1770172,885.0858,1,0,3,42,0,6
1,0,22.16667,3,0.05023986,200.5867,1,0,3,3,1,0
0,0,37.25,1.536,0.0007718034,0,1,1,1,12,0,0
1,1,25.5,2.2,0.03820546,461.9217,0,0,0,49,1,3
1,0,27.33333,2.75,0.0005825243,308.925,1,0,0,6,1,16
1,0,22.08333,2.15,0.03192233,56.69417,0,0,0,12,0,3
0,0,36.5,3.5,0.02358028,0,1,0,5,28,1,12
1,0,43.83333,10.5,0.0315875,8.75,1,0,4,192,1,9
1,0,32,2.8,0.0501859,127.4725,0,0,0,62,1,23
1,0,56.91667,1.97,0.0628954,182.0958,0,0,1,24,1,7
1,0,20.5,1.6,0.002791667,111.6925,0,0,2,3,1,0
1,0,34.58333,5.1,0.000244898,412.1867,1,0,4,3,1,0
0,1,53,2.65,0.00015,159.655,1,0,0,408,1,11
1,0,31.58333,2,0.1235615,205.9358,1,0,0,42,0,12
1,0,54.08333,3.5,0.01336725,250.5208,1,0,0,52,1,2
0,0,45.83333,3.48,0.06486379,0,1,0,1,12,1,0
0,0,28.25,3,0.00475,7.083333,1,1,0,48,0,10
1,0,31.41667,2.15,0.2703846,172.5717,1,0,0,24,1,13
0,0,38.75,1.6,0.0002681564,0,0,0,2,60,1,1
1,0,34.16667,1.7,0.006725882,8.778334,0,0,2,3,1,17
1,0,28.08333,2.3,0.0676087,129.4167,0,0,0,18,1,11
1,0,27.16667,2.3558,0.0005882353,21.33333,1,0,2,35,1,5
0,0,50,4.5,0.0004137931,0,1,0,1,301,1,0
1,0,41.58333,5.5,0.04575044,113.2958,1,0,2,42,0,7
1,0,40.33333,5.5,0.02820012,192.4508,0,1,0,16,1,0
1,0,30.75,2.6,0.03435875,33.5075,1,0,0,10,1,9
1,0,63.16667,2,0.07111514,93.625,1,0,1,45,1,15
1,0,32.33333,1.6,0.2893312,385.775,1,0,4,18,1,3
0,0,56,6.9,0.0008275862,0,1,0,0,14,1,4
1,0,34.58333,2.75,0.0003529412,875.8884,0,0,0,12,1,3
1,0,19.91667,1.6,0.0831712,175.4442,0,0,2,51,1,1
1,1,25.66667,3.9,0.0049,7.416667,0,0,0,51,1,4
1,0,21.91667,2.6875,0.07412688,165.93,0,0,3,67,0,16
1,0,32.5,2.6796,0.1503596,15.58333,0,0,3,53,1,16
1,0,22.5,4.3,0.1346951,482.6575,1,0,4,6,0,7
1,0,25.33333,1.56,0.03501987,44.9425,0,0,1,28,1,1
1,0,40.91667,1.84,0.0006521739,149.5508,0,1,0,3,1,8
1,0,25,1.8804,0.00297809,3.75,0,0,0,14,0,5
0,1,36.58333,2.52,0.0004761905,0,1,0,0,77,1,22
1,0,19.66667,2.2348,0.04474897,151.0325,0,0,1,133,1,5
0,0,30,1.78,0.0006741573,0,1,0,1,14,1,0
0,2,26.08333,1.8,0.002743142,8.333333,1,0,2,14,1,13
1,0,34.75,2,0.2975549,71.66666,1,0,2,120,1,6
1,0,31.5,2.8,0.1699286,396.5,0,0,0,6,1,23
1,0,23.83333,3.3,0.02724,112.9167,0,0,1,7,1,5
1,0,24.66667,2.275,0.04983472,642.4742,0,0,2,31,1,6
1,0,54.75,4.14,0.07603735,215.4392,1,0,1,44,1,7
0,0,21.41667,3.84,0.02445829,35.16833,1,0,0,131,0,3
1,0,32,2.5,0.0544468,22.4625,1,0,0,48,1,5
1,1,45.08333,3.6,0.03806583,113.9475,0,0,0,60,1,12
0,0,35.91667,3.38,0.008949417,0,0,0,2,26,1,2
0,0,43.33333,4.8,0.3706127,1482.368,1,0,1,84,1,4
1,0,54.5,4.3,0.08052638,163.18,1,0,1,120,1,6
0,2,28.16667,2.315,0.04662429,0,0,0,1,17,0,8
1,1,34.08333,8.1,0.1107659,0,0,1,2,36,1,11
0,0,20.25,4,0.05105425,0,1,0,5,28,1,2
0,1,44.25,2,0.9063205,310.7358,0,0,6,12,1,11
0,1,35.41667,2.78,4e-04,0,1,0,0,6,0,2
1,0,33.66667,5.3,0.04344189,59.85417,0,0,1,108,1,2
1,0,56.91667,2.6,0.0004615385,219.2717,1,0,3,36,1,11
1,0,27.91667,2,0.08961231,188.1858,0,0,0,12,1,0
1,0,34,2.2,0.0005454546,321.2108,0,0,3,31,0,4
1,0,34.83333,6.5,0.5263956,1096.657,0,0,0,12,1,14
1,0,39.75,3.5,0.03296432,276.9842,0,0,0,4,1,0
1,1,29.25,4.467,0.0002758621,424.1767,1,1,0,63,1,5
0,0,38.75,3.2,0.08662446,0,1,0,0,51,0,1
1,0,32.16667,3.5,0.023269,38.365,0,0,0,24,1,4
1,1,43.33333,4.8,0.01013447,84.39083,1,0,0,3,1,15
1,0,27.91667,3,0.01855033,188.1858,1,0,2,28,1,4
1,0,20.58333,2.656,0.1594194,64.07417,1,0,1,24,0,0
0,2,40,5.5,0.0004137931,0,1,0,4,74,1,11
1,0,41.66667,2.3779,0.01799908,148.3725,0,0,0,16,1,0
1,0,38.25,5,0.0572476,129.4167,1,0,0,9,1,11
1,0,25.16667,2.5,0.07879038,170.4625,1,0,1,43,1,18
1,2,40.5,3.57,0.07956502,0,1,1,0,31,1,14
1,0,31.58333,1.944,0.000617284,0,0,0,4,54,1,1
1,1,30.33333,2.75,0.2490915,412.9933,0,0,0,151,1,8
1,0,28.16667,3.5,0.0016,3.75,1,0,1,126,1,9
1,0,47.16667,7,0.062952,301.2525,0,0,0,144,1,8
1,0,26.5,2.7,0.096285,224.5817,0,0,0,6,0,7
1,0,22.41667,1.95,0.1429055,60.58417,0,0,0,60,1,6
0,0,45.5,6.5,0.0001846154,0,0,0,0,14,1,6
1,0,22.91667,2.5,0.2395248,498.9267,0,0,5,24,0,13
1,0,38.75,1.6,0.003666667,8.333333,0,0,0,51,1,9
1,0,27.25,1.51,0.00048,250.5208,0,0,0,6,1,4
1,0,39.58333,2.2,0.02623077,145.6958,1,0,0,70,1,9
1,0,44.66667,3.04,0.070965,212.4783,1,0,1,36,1,11
1,0,23.66667,3.374,0.01200622,14.33167,0,0,2,10,0,0
0,0,41.83333,3.5,0.0006741573,0,0,0,0,5,1,1
0,0,21.91667,8.4,0.0003108808,0,1,0,2,52,1,8
0,0,45.58333,4.01,0.1608053,58.93083,0,0,1,159,1,2
0,0,35.91667,3.38,0.0003333333,0,0,0,0,12,0,0
1,1,42.25,3.235,0.02476569,66.26417,1,0,2,18,1,3
0,2,43.83333,1.85,0.0006486487,0,1,0,3,179,1,6
0,0,25.75,1.85,0.0033,4.583333,1,0,0,24,1,6
1,0,25.41667,1.56,0.1660628,215.8817,1,0,0,12,1,14
1,0,24.08333,4.075,0.01050802,22.98667,1,0,0,101,1,4
1,0,31,3.3,0.05117067,183.8983,1,0,1,75,1,7
1,0,24.16667,2.3779,0.01799908,148.3725,0,0,0,16,1,12
1,0,28.16667,5,0.0316508,89.955,1,0,1,38,1,1
0,0,36.91667,1.85,0.0006486487,126.6508,0,0,2,26,1,2
0,0,31.33333,4,0.04113469,0,0,0,2,17,1,0
0,2,26.5,2.35,0.0002352941,0,1,0,1,63,1,8
1,0,32.16667,1.434,0.0008368201,294.5592,1,0,2,12,1,0
1,0,28.66667,4,3e-04,93.1975,1,0,5,40,1,12
0,1,21.41667,3.5,0.03496943,101.4942,1,0,0,12,1,0
1,0,46.33333,3.05,0.003491803,1088.739,1,0,0,12,1,4
1,2,51.75,2.95,0.01511711,47.7875,0,0,1,51,1,3
1,0,22.66667,3,0.03404134,50.02833,1,0,2,18,1,0
1,0,38.25,1.7305,0.08108,344.0067,1,0,3,126,0,17
1,0,46.25,2.5,0.5263956,1096.657,0,0,0,96,1,14
1,0,36.91667,1.8,0.04148197,245.3517,1,0,2,12,1,0
1,0,39.5,3,0.1426413,40.3275,1,0,0,96,0,8
1,0,30.58333,3.1,0.006686838,17.58333,0,0,0,19,1,12
1,0,40.16667,6.5,0.2897866,1569.677,1,0,4,117,1,17
1,0,44.5,9,0.01105884,43.74417,0,0,1,8,1,9
1,4,57.75,2,0.02240434,55.76083,1,1,0,132,0,44
1,0,41.66667,2.8,0.04356111,249.1658,0,0,2,28,1,11
1,0,38.83333,1.5896,0.01299352,271.5533,0,0,0,180,1,16
1,0,37.08333,8.124,0.03150603,281.8067,1,0,3,120,0,5
1,0,30.33333,1.99,0.03792664,412.9933,0,0,0,82,0,7
1,1,29.5,3.836,0.03545144,332.2392,1,0,3,14,1,14
1,0,43.58333,3.6,0.00048,0,1,0,0,147,1,15
0,1,54.75,3,4e-04,0,1,0,1,252,1,4
1,0,33.58333,2.6,0.2956862,640.6533,1,0,1,25,1,4
1,0,37.41667,4.5,0.08238,61.73583,1,0,2,120,1,16
0,0,26.66667,2,0.01198229,0,0,0,4,63,1,2
1,1,25.33333,2.4,0.04514543,131.6742,0,0,0,5,1,10
1,0,27.83333,3,0.1608053,14,0,0,1,2,1,0
1,0,46.16667,2.58,0.01700675,164.6433,1,0,2,120,1,15
1,0,28.08333,1.2,0.09068,108.6075,1,0,0,37,0,11
1,0,38.41667,3.95,0.06853744,133.9692,0,0,1,27,1,4
0,0,54.41667,2,0.204897,0,0,0,1,84,1,2
1,2,52.25,4.9,0.04400998,80.86833,1,0,2,84,1,9
0,1,37.16667,1.68,0.0002884615,0,1,1,3,120,1,8
1,0,25.33333,2.64,0.0003234589,0,0,0,0,24,1,33
1,1,22.41667,2.3,0.03489609,66.30083,1,0,1,42,1,14
1,5,35.33333,3.15,0.01023621,170.4667,1,0,0,5,1,7
1,4,38.41667,9.9999,3e-04,917.54,0,0,0,36,1,32
1,0,27.66667,2.6,0.06025,100.4167,0,0,1,38,0,8
0,2,24.91667,1.97,0.0006091371,0,0,0,0,24,1,3
1,0,25.41667,6,0.01046967,25.5075,0,0,0,3,1,5
1,0,26.08333,2.75,0.03075632,420.5808,1,0,0,24,1,2
1,0,36.91667,5,0.0004210526,309.91,1,0,2,12,0,14
1,0,24.25,2.1,0.2969185,492.2558,0,0,4,12,1,0
0,0,32.83333,4,0.03875531,0,0,0,2,2,1,16
